patent_number,topic,topic_label,app_year,country_code
CN105430767A,-1,Noise,2016,CN
CN205098334U,-1,Noise,2015,CN
US9293016B2,46,T46,2012,US
KR101606543B1,65,T65,2014,KR
WO2016039140A1,-1,Noise,2015,Other
CN105397814A,44,T44,2014,CN
WO2016034269A1,63,T63,2015,Other
CA2959698A1,63,T63,2015,Other
CN105383308A,-1,Noise,2015,CN
CN205075061U,-1,Noise,2015,CN
US20160059412A1,63,T63,2015,US
CN104690730B,9,T9,2015,CN
CN105365582A,-1,Noise,2015,CN
CN105365583A,-1,Noise,2015,CN
CN205059785U,0,T0,2015,CN
TWI524286B,42,T42,2014,Other
US20160052140A1,21,T21,2013,US
CN105353670A,44,T44,2015,CN
CN105336133A,46,T46,2014,CN
CN105339213A,-1,Noise,2014,CN
WO2016020843A1,2,T2,2015,Other
CN205019680U,0,T0,2015,CN
CN205021596U,29,T29,2015,CN
CN205022730U,-1,Noise,2015,CN
US20160030744A1,2,T2,2015,US
CN105286157A,-1,Noise,2015,CN
CN105291853A,-1,Noise,2015,CN
CN105303855A,29,T29,2015,CN
TW201604721A,-1,Noise,2013,Other
CN105269577A,-1,Noise,2015,CN
CN104036652B,31,T31,2014,CN
CN105252532A,32,T32,2015,CN
CN105252544A,4,T4,2015,CN
JP5845334B2,-1,Noise,2012,JP
CN102262725B,-1,Noise,2011,CN
CN103149933B,-1,Noise,2013,CN
CN103217903B,-1,Noise,2013,CN
CN204949169U,39,T39,2015,CN
CN204951264U,14,T14,2015,CN
CN204960892U,18,T18,2015,CN
TWI515605B,-1,Noise,2013,Other
TWI516120B,26,T26,2012,Other
CN105197125A,-1,Noise,2015,CN
CN204910761U,2,T2,2015,CN
CN204926654U,-1,Noise,2015,CN
JP5836565B2,-1,Noise,2010,JP
CN105165700A,39,T39,2015,CN
CN105171776A,0,T0,2015,CN
CN105178467A,66,T66,2015,CN
CN105151155A,-1,Noise,2015,CN
CN105158769A,-1,Noise,2015,CN
CN204871266U,2,T2,2015,CN
TWM514083U,8,T8,2015,Other
WO2015185442A1,25,T25,2015,Other
WO2015185497A1,-1,Noise,2015,Other
WO2015185670A1,76,T76,2015,Other
WO2015185671A1,-1,Noise,2015,Other
WO2015185738A2,-1,Noise,2015,Other
CA2950652A1,-1,Noise,2015,Other
CA2950660A1,76,T76,2015,Other
CA2950979A1,-1,Noise,2015,Other
CN105128011A,-1,Noise,2015,CN
CN105137449A,50,T50,2015,CN
EP2952301A1,-1,Noise,2014,Other
US9205887B2,-1,Noise,2011,US
FR3021572A1,76,T76,2014,FR
DE102014210362A1,25,T25,2014,DE
WO2015182634A1,-1,Noise,2015,Other
CN103923151B,-1,Noise,2014,CN
JP2015533521A,-1,Noise,2013,JP
WO2015177760A2,-1,Noise,2015,Other
CN105083502A,54,T54,2015,CN
US9193403B2,-1,Noise,2013,US
CN103661667B,0,T0,2013,CN
CN105060040A,70,T70,2015,CN
CN105060041A,70,T70,2015,CN
CN204766530U,24,T24,2015,CN
CN204775577U,9,T9,2015,CN
CN103072136B,16,T16,2012,CN
CN103373407B,3,T3,2013,CN
JP2015199174A,25,T25,2014,JP
CN105033997A,-1,Noise,2015,CN
CN105035287A,54,T54,2015,CN
CN204734957U,11,T11,2015,CN
CN103263256B,24,T24,2013,CN
CN105003405A,-1,Noise,2013,CN
CN204725494U,4,T4,2015,CN
WO2015158876A1,58,T58,2015,Other
WO2015158884A2,34,T34,2015,Other
WO2015158885A2,34,T34,2015,Other
CA2945896A1,58,T58,2015,Other
CA2946047A1,34,T34,2015,Other
CA2946049A1,34,T34,2015,Other
CN104985585A,9,T9,2015,CN
CN204712061U,4,T4,2015,CN
CN204713233U,-1,Noise,2015,CN
CN204718963U,10,T10,2015,CN
EP2933064A1,58,T58,2014,Other
EP2933068A1,34,T34,2014,Other
EP2933069A1,34,T34,2014,Other
TW201538151A,24,T24,2014,Other
CN103434581B,0,T0,2013,CN
TWI503756B,41,T41,2013,Other
CN104942820A,12,T12,2015,CN
CN104950888A,1,T1,2015,CN
JP2015167470A,42,T42,2015,JP
CN104924320A,-1,Noise,2015,CN
CN104932254A,1,T1,2015,CN
CN104932264A,5,T5,2015,CN
CN204658463U,22,T22,2014,CN
CN103722565B,1,T1,2014,CN
CN104916188A,0,T0,2014,CN
CN104918775A,-1,Noise,2013,CN
CN103465991B,0,T0,2013,CN
DE102014204251A1,8,T8,2014,DE
CN104888464A,2,T2,2015,CN
CN104890756A,19,T19,2015,CN
CN104898672A,1,T1,2015,CN
CN204622045U,-1,Noise,2015,CN
US9129154B2,-1,Noise,2009,US
CN104883423A,64,T64,2015,CN
CN204600319U,-1,Noise,2015,CN
WO2015124635A1,25,T25,2015,Other
CN104865929A,-1,Noise,2015,CN
CN104842345A,4,T4,2015,CN
CN104842363A,4,T4,2015,CN
CN104842372A,12,T12,2015,CN
CN104843102A,-1,Noise,2015,CN
CH709251A2,2,T2,2014,Other
CN104827486A,13,T13,2015,CN
CN204541502U,59,T59,2015,CN
CN102975784B,-1,Noise,2012,CN
CN104816298A,1,T1,2015,CN
CN104816766A,0,T0,2015,CN
CN204525487U,0,T0,2015,CN
CN103537087B,14,T14,2013,CN
CN104799740A,-1,Noise,2015,CN
US9089968B2,-1,Noise,2013,US
CN104792559A,1,T1,2015,CN
CN104793621A,1,T1,2015,CN
CN204489003U,-1,Noise,2014,CN
US9081384B2,55,T55,2013,US
CN104769834A,-1,Noise,2013,CN
CN204452651U,0,T0,2014,CN
CN204452652U,0,T0,2014,CN
US20150182834A1,14,T14,2014,US
CN204426944U,2,T2,2015,CN
CN204428215U,4,T4,2014,CN
CN204428216U,4,T4,2014,CN
TW201524814A,23,T23,2013,Other
TWI489965B,-1,Noise,2012,Other
DE102012213188B4,-1,Noise,2012,DE
CN104724202A,0,T0,2015,CN
CN104731092A,-1,Noise,2014,CN
CN204414097U,4,T4,2014,CN
CN204415556U,0,T0,2014,CN
DE102010018438B4,-1,Noise,2010,DE
US20150161103A1,21,T21,2012,US
WO2015082485A1,25,T25,2014,Other
CN104690730A,9,T9,2015,CN
CN204380195U,14,T14,2015,CN
CN204380196U,14,T14,2015,CN
EP2880755A2,-1,Noise,2013,Other
US20150152852A1,-1,Noise,2015,US
CN104665962A,4,T4,2015,CN
CN104678766A,1,T1,2015,CN
CN204366968U,10,T10,2015,CN
DE102010045528B4,-1,Noise,2010,DE
US9044859B2,3,T3,2013,US
WO2015074790A1,25,T25,2014,Other
WO2015074841A1,25,T25,2014,Other
CN104645508A,24,T24,2015,CN
CN104656440A,1,T1,2014,CN
CN104656676A,10,T10,2014,CN
WO2015071483A1,25,T25,2014,Other
CN104635762A,1,T1,2015,CN
KR101523268B1,70,T70,2013,KR
US20150131896A1,-1,Noise,2014,US
WO2015067680A2,-1,Noise,2014,Other
CN104586608A,4,T4,2015,CN
CN104589310A,4,T4,2014,CN
CN104589348A,1,T1,2014,CN
CN104598675A,-1,Noise,2015,CN
CN204311964U,18,T18,2014,CN
CN204311966U,18,T18,2014,CN
US20150120044A1,3,T3,2013,US
BG111602A,12,T12,2013,Other
CN204295698U,-1,Noise,2014,CN
US20150111185A1,11,T11,2013,US
CN104527832A,0,T0,2014,CN
CN104527833A,0,T0,2014,CN
TWI481980B,55,T55,2012,Other
CN204270146U,15,T15,2014,CN
CN102348102B,-1,Noise,2010,CN
CN102853831B,38,T38,2012,CN
DE202013105501U1,25,T25,2013,DE
DE202013105504U1,25,T25,2013,DE
WO2015049136A2,25,T25,2014,Other
WO2015049202A2,25,T25,2014,Other
WO2015049207A2,25,T25,2014,Other
KR1020150038475A,-1,Noise,2013,KR
DE102013110901A1,25,T25,2013,DE
DE102013110905A1,25,T25,2013,DE
DE202013105203U1,25,T25,2013,DE
CN104476550A,71,T71,2014,CN
CN104487174A,-1,Noise,2013,CN
CN204242810U,36,T36,2014,CN
JP5692122B2,-1,Noise,2012,JP
TWI478832B,23,T23,2010,Other
WO2015040071A1,25,T25,2014,Other
CN104434350A,4,T4,2014,CN
CN104465071A,-1,Noise,2014,CN
TWI478107B,-1,Noise,2011,Other
DE202013105036U1,-1,Noise,2013,DE
CN204207925U,24,T24,2014,CN
FR3010528A1,21,T21,2013,FR
FR3010529A1,21,T21,2013,FR
DE202013104860U1,25,T25,2013,DE
CN104407611A,1,T1,2014,CN
US20150066156A1,19,T19,2014,US
DE202013104389U1,25,T25,2013,DE
DE202013104544U1,25,T25,2013,DE
JP2015037467A,8,T8,2013,JP
US20150057971A1,16,T16,2013,US
CN104367405A,4,T4,2014,CN
JPWO2013011644A1,-1,Noise,2012,JP
DE202013104264U1,25,T25,2013,DE
DE202013104392U1,25,T25,2013,DE
CN104354784A,0,T0,2014,CN
TW201506808A,41,T41,2013,Other
CN104340779A,23,T23,2013,CN
CN204150142U,0,T0,2014,CN
CN204153050U,0,T0,2014,CN
KR1020150015575A,70,T70,2013,KR
TWI473026B,-1,Noise,2010,Other
CN204143709U,14,T14,2014,CN
TW201504130A,23,T23,2013,Other
TWI471825B,43,T43,2010,Other
JP5659349B2,20,T20,2011,JP
JP5659898B2,-1,Noise,2011,JP
US8942848B2,-1,Noise,2012,US
DE102010045531B4,-1,Noise,2010,DE
CN104297775A,24,T24,2014,CN
CN104298243A,1,T1,2014,CN
CN103057619B,0,T0,2013,CN
JP2015006650A,31,T31,2013,JP
CN104275695A,28,T28,2013,CN
EP2822462A1,16,T16,2013,Other
TWI469098B,43,T43,2013,Other
CN104260097A,2,T2,2014,CN
CN104267618A,2,T2,2014,CN
CN204067830U,18,T18,2014,CN
CN104236651A,1,T1,2014,CN
TWI466545B,26,T26,2010,Other
US20140370779A1,11,T11,2014,US
CN104217107A,47,T47,2014,CN
CN102211547B,23,T23,2010,CN
CN203993890U,-1,Noise,2014,CN
CN204010327U,31,T31,2014,CN
CN104174138A,-1,Noise,2014,CN
CN203974997U,0,T0,2014,CN
CN102314856B,-1,Noise,2010,CN
TWI461593B,23,T23,2011,Other
CN104149101A,67,T67,2014,CN
CN104155965A,38,T38,2014,CN
CN102672719B,1,T1,2012,CN
EP2800688A2,60,T60,2012,Other
TWI460686B,43,T43,2011,Other
KR1020140129446A,57,T57,2013,KR
KR1020140130045A,65,T65,2014,KR
KR101460140B1,32,T32,2008,KR
US8880221B2,-1,Noise,2012,US
TW201441075A,23,T23,2013,Other
TW201441079A,23,T23,2013,Other
CN104118384A,23,T23,2013,CN
CN104118489A,0,T0,2014,CN
CN203899136U,-1,Noise,2014,CN
CN203883372U,18,T18,2014,CN
CN102806563B,4,T4,2012,CN
KR101451061B1,-1,Noise,2011,KR
US8855821B2,-1,Noise,2012,US
JP2014188645A,22,T22,2013,JP
TWI454612B,23,T23,2012,Other
US8849454B2,-1,Noise,2012,US
JP2014180748A,-1,Noise,2014,JP
US20140288705A1,-1,Noise,2013,US
CN102646148B,1,T1,2012,CN
TR201302219A2,-1,Noise,2013,Other
TWI453154B,23,T23,2011,Other
US20140254896A1,-1,Noise,2014,US
CN104036652A,31,T31,2014,CN
CN102356417B,-1,Noise,2009,CN
US8824781B2,-1,Noise,2013,US
KR101438003B1,8,T8,2013,KR
JP2014151370A,-1,Noise,2013,JP
CN102512795B,14,T14,2011,CN
KR1020140100353A,-1,Noise,2013,KR
CN103978484A,3,T3,2014,CN
TWI448976B,23,T23,2011,Other
RU2524875C2,14,T14,2012,RU
CN103962982A,18,T18,2013,CN
CN103963868A,0,T0,2014,CN
CN103970076A,38,T38,2013,CN
US8798793B2,-1,Noise,2010,US
TW201430614A,-1,Noise,2013,Other
TW201430777A,43,T43,2013,Other
US20140213951A1,48,T48,2012,US
CN203738813U,67,T67,2014,CN
US8788093B2,22,T22,2011,US
CN102145489B,-1,Noise,2010,CN
CN102202443B,23,T23,2010,CN
KR101421230B1,-1,Noise,2012,KR
WO2014101714A1,21,T21,2013,Other
KR1020140079604A,-1,Noise,2012,KR
CN103871008A,26,T26,2014,CN
CN203648064U,11,T11,2013,CN
CN203660923U,12,T12,2014,CN
TW201423295A,55,T55,2012,Other
CN203643256U,16,T16,2013,CN
CN102431042B,13,T13,2011,CN
US8751041B2,48,T48,2011,US
US20140150806A1,60,T60,2012,US
US20140156125A1,55,T55,2013,US
JP5509226B2,1,T1,2012,JP
CA2741710C,-1,Noise,2009,Other
TWI439967B,43,T43,2011,Other
WO2014080733A1,10,T10,2013,Other
CN203612098U,67,T67,2013,CN
VN2452U,1,T1,2013,Other
IN1626MUM2014A,-1,Noise,2014,IN
US20140140596A1,-1,Noise,2012,US
CN103803423A,-1,Noise,2012,CN
CN203600251U,19,T19,2013,CN
TWI438703B,-1,Noise,2010,Other
TWI438728B,23,T23,2012,Other
KR101398880B1,8,T8,2013,KR
CN103770111A,1,T1,2012,CN
CN103770116A,-1,Noise,2014,CN
CN203577314U,11,T11,2013,CN
CN102736628B,3,T3,2012,CN
TWI435842B,23,T23,2011,Other
CN103753553A,-1,Noise,2014,CN
CN103753573A,29,T29,2014,CN
CN103753582A,8,T8,2014,CN
CN103759734A,29,T29,2014,CN
CN103761392A,1,T1,2014,CN
CN103761821A,69,T69,2014,CN
CN103761884A,29,T29,2014,CN
EP2723296A2,48,T48,2012,Other
RU2012144922A,14,T14,2012,RU
ES2400996B1,-1,Noise,2011,Other
CN103736231A,29,T29,2014,CN
CN103738428A,37,T37,2013,CN
CN103745556A,46,T46,2013,CN
CN103745557A,46,T46,2013,CN
US8706299B2,-1,Noise,2011,US
WO2014056376A1,46,T46,2013,Other
CN103722565A,1,T1,2014,CN
US8700197B2,-1,Noise,2009,US
FR2987735B1,16,T16,2012,FR
JP2014508660A,-1,Noise,2012,JP
US20140100697A1,-1,Noise,2013,US
JP5464514B2,22,T22,2009,JP
WO2014048444A1,22,T22,2012,Other
CN103692453A,19,T19,2013,CN
KR1020140037786A,-1,Noise,2011,KR
CN103661669A,0,T0,2012,CN
CN103676447A,-1,Noise,2012,CN
CN103676797A,-1,Noise,2012,CN
CN103680234A,8,T8,2012,CN
CN203495949U,4,T4,2013,CN
US8682485B2,-1,Noise,2012,US
CN103642251A,20,T20,2013,CN
CN103633216A,66,T66,2013,CN
PT106205B,12,T12,2012,Other
JP5433872B2,14,T14,2011,JP
KR1020140025814A,42,T42,2012,KR
TWI428508B,26,T26,2011,Other
TWM471819U,-1,Noise,2013,Other
US20140037191A1,-1,Noise,2013,US
US20140039675A1,5,T5,2012,US
WO2014022667A2,-1,Noise,2013,Other
CN103537087A,14,T14,2013,CN
US8634969B2,-1,Noise,2009,US
US8630763B2,-1,Noise,2013,US
TWM469749U,46,T46,2013,Other
JP2014000615A,0,T0,2012,JP
US8621954B1,73,T73,2011,US
CA2819722A1,11,T11,2013,Other
TWM469111U,11,T11,2013,Other
EP2608997B1,-1,Noise,2011,Other
TWI420440B,-1,Noise,2010,Other
TWM468742U,43,T43,2012,Other
JP2013544689A,-1,Noise,2011,JP
CN103448063A,-1,Noise,2013,CN
CN102333621B,-1,Noise,2010,CN
CN103434581A,0,T0,2013,CN
RU2012120102A,-1,Noise,2010,RU
CN103417315A,4,T4,2013,CN
JP2013237126A,3,T3,2012,JP
CN103406917A,2,T2,2013,CN
US8594425B2,-1,Noise,2010,US
CN203294226U,0,T0,2013,CN
CN103401932A,2,T2,2013,CN
CN203280795U,31,T31,2013,CN
US8582867B2,-1,Noise,2011,US
CN103382473A,-1,Noise,2013,CN
TW201344645A,23,T23,2012,Other
JP2013540057A,-1,Noise,2011,JP
CN103377558A,23,T23,2012,CN
JP2013216408A,70,T70,2012,JP
CN103362393A,23,T23,2012,CN
CN103365294A,-1,Noise,2012,CN
WO2013153288A1,21,T21,2012,Other
CN102323818B,1,T1,2011,CN
CN103345894A,31,T31,2013,CN
US8554370B2,47,T47,2010,US
TH127967A,-1,Noise,2008,Other
DE102012006180A1,25,T25,2012,DE
TW201339400A,23,T23,2012,Other
TW201339903A,-1,Noise,2012,Other
TW201340706A,26,T26,2012,Other
CN102310411B,4,T4,2011,CN
CN103318290A,-1,Noise,2013,CN
CN203198620U,-1,Noise,2013,CN
TW201337867A,-1,Noise,2012,Other
FR2987735A1,16,T16,2012,FR
PT106205A,-1,Noise,2012,Other
DE102012007242A1,22,T22,2012,DE
JP2013180384A,-1,Noise,2012,JP
US20130238183A1,-1,Noise,2013,US
WO2013131990A1,16,T16,2013,Other
CN102494910B,16,T16,2011,CN
JP2013176847A,-1,Noise,2013,JP
US20130231822A1,-1,Noise,2011,US
CN103273980A,0,T0,2013,CN
WO2013121469A1,2,T2,2012,Other
CN203149981U,59,T59,2013,CN
TW201332500A,-1,Noise,2012,Other
CN203121967U,20,T20,2013,CN
JP5261495B2,-1,Noise,2008,JP
CN103231751A,0,T0,2013,CN
JP5249969B2,-1,Noise,2010,JP
CN102306017B,67,T67,2011,CN
CN102389359B,19,T19,2011,CN
CN103217903A,-1,Noise,2013,CN
US20130184861A1,-1,Noise,2012,US
KR101286981B1,67,T67,2011,KR
TWI401473B,51,T51,2009,Other
CN103197671A,1,T1,2012,CN
US8483879B2,-1,Noise,2009,US
EP2608997A1,-1,Noise,2011,Other
JP5228589B2,-1,Noise,2008,JP
CN102324099B,35,T35,2011,CN
TW201328340A,23,T23,2011,Other
CN203019371U,16,T16,2012,CN
CN103175789A,54,T54,2013,CN
CN103164923A,43,T43,2011,CN
KR1020130064270A,-1,Noise,2011,KR
TW201323296A,23,T23,2011,Other
TW201324446A,43,T43,2011,Other
CN202983198U,11,T11,2012,CN
CN202987317U,-1,Noise,2013,CN
CN202993169U,66,T66,2012,CN
EP2601100A2,60,T60,2011,Other
CN103144599A,31,T31,2012,CN
JP2013106794A,14,T14,2011,JP
JP2013520327A,-1,Noise,2011,JP
US8457830B2,-1,Noise,2011,US
TW201322188A,43,T43,2011,Other
DE102010045345B4,-1,Noise,2010,DE
CN103124669A,-1,Noise,2011,CN
KR1020130054798A,-1,Noise,2011,KR
CN103116360A,54,T54,2013,CN
US8443693B2,-1,Noise,2012,US
JP2013086205A,-1,Noise,2011,JP
KR101262840B1,22,T22,2011,KR
WO2013060693A2,60,T60,2012,Other
EP2448810B1,-1,Noise,2010,Other
TW201317944A,43,T43,2011,Other
CN102085666B,4,T4,2010,CN
CN103072136A,16,T16,2012,CN
CN103075999A,23,T23,2013,CN
US20130103195A1,-1,Noise,2012,US
CN103057619A,0,T0,2013,CN
CN103065629A,2,T2,2012,CN
RU2479414C,-1,Noise,2009,RU
RU2479414C2,25,T25,2009,RU
CN202878318U,4,T4,2012,CN
EP2281668B1,-1,Noise,2006,Other
JP5185473B1,0,T0,2012,JP
JP5186318B2,12,T12,2008,JP
CN103042525A,1,T1,2013,CN
ES2400996A2,-1,Noise,2011,Other
KR101255807B1,-1,Noise,2011,KR
JP5180989B2,-1,Noise,2010,JP
CN103021119A,46,T46,2012,CN
CN103021120A,46,T46,2012,CN
TW201313597A,23,T23,2011,Other
TWI391881B,53,T53,2008,Other
CN202806656U,-1,Noise,2012,CN
CN202806930U,0,T0,2012,CN
CN102975784A,-1,Noise,2012,CN
CN202787109U,31,T31,2012,CN
CN202794402U,28,T28,2012,CN
JP5163227B2,-1,Noise,2008,JP
CN102029610B,-1,Noise,2010,CN
CN102124874B,39,T39,2011,CN
US8396595B2,-1,Noise,2008,US
TWM448303U,-1,Noise,2012,Other
US20130059284A1,11,T11,2012,US
JP5156836B2,-1,Noise,2008,JP
CN102955461A,23,T23,2011,CN
TW201310398A,23,T23,2011,Other
JP5148669B2,35,T35,2010,JP
US8379918B2,-1,Noise,2008,US
TW201308219A,23,T23,2011,Other
JP2013031913A,-1,Noise,2012,JP
KR1020130015818A,22,T22,2011,KR
CN101408435B,1,T1,2008,CN
DE102011109144A1,-1,Noise,2011,DE
DE102012213188A1,-1,Noise,2012,DE
US20130035792A1,-1,Noise,2011,US
CN202720819U,24,T24,2012,CN
CN102915044A,2,T2,2012,CN
US8369991B2,-1,Noise,2009,US
US8369992B2,-1,Noise,2009,US
CN102896632A,1,T1,2012,CN
CN102896637A,4,T4,2012,CN
US8364314B2,-1,Noise,2009,US
WO2013011644A1,-1,Noise,2012,Other
TWM445642U,31,T31,2010,Other
CN202669948U,9,T9,2012,CN
CN102883348A,-1,Noise,2012,CN
US20130013112A1,-1,Noise,2011,US
US8352077B2,-1,Noise,2009,US
CN102853831A,38,T38,2012,CN
US8346391B1,-1,Noise,2006,US
WO2012178171A2,48,T48,2012,Other
CN102828643A,23,T23,2011,CN
TW201249713A,26,T26,2011,Other
TW201250096A,23,T23,2011,Other
EP2157903B1,-1,Noise,2008,Other
US8332068B2,-1,Noise,2009,US
JP2012531316A,-1,Noise,2010,JP
US20120310412A1,-1,Noise,2012,US
CN101947787B,-1,Noise,2010,CN
CN102809969A,26,T26,2011,CN
KR101210498B1,-1,Noise,2010,KR
JP2012232352A,2,T2,2011,JP
WO2012159264A1,-1,Noise,2011,Other
GB2491308A,-1,Noise,2011,GB
JP5083763B2,-1,Noise,2007,JP
JP2012223864A,-1,Noise,2011,JP
CN102288336B,0,T0,2011,CN
US20120279338A1,-1,Noise,2012,US
JP5069538B2,45,T45,2007,JP
JP2012210703A,38,T38,2012,JP
CN202507280U,2,T2,2011,CN
CN202511972U,31,T31,2012,CN
GB201216423D0,-1,Noise,2011,GB
CN101947786B,-1,Noise,2010,CN
CN101972197B,24,T24,2010,CN
CN202497615U,-1,Noise,2012,CN
CN102749919A,3,T3,2012,CN
US8291788B2,-1,Noise,2009,US
JP2012196743A,-1,Noise,2011,JP
CN102734193A,26,T26,2011,CN
CN102736628A,3,T3,2012,CN
TW201241321A,26,T26,2011,Other
JP2012192502A,-1,Noise,2011,JP
KR1020120111298A,-1,Noise,2011,KR
CN102717381A,1,T1,2012,CN
JP5040693B2,-1,Noise,2008,JP
CN102699926A,4,T4,2012,CN
US20120245734A1,-1,Noise,2012,US
US20120245735A1,-1,Noise,2012,US
WO2012129250A2,-1,Noise,2012,Other
WO2012129259A1,-1,Noise,2012,Other
KR1020120105611A,1,T1,2011,KR
TWI373012B,53,T53,2008,Other
CN202441677U,-1,Noise,2011,CN
CN102672719A,-1,Noise,2012,CN
CN102681856A,65,T65,2012,CN
TW201238326A,11,T11,2011,Other
JP2012177565A,20,T20,2011,JP
CN202432927U,14,T14,2011,CN
CN102658548A,1,T1,2012,CN
IN3583CHENP2011A,-1,Noise,2011,IN
CN101947152B,2,T2,2010,CN
CN202397747U,8,T8,2011,CN
CN202406073U,-1,Noise,2012,CN
CN101993151B,-1,Noise,2009,CN
CN102646148A,1,T1,2012,CN
FR2964055B1,-1,Noise,2010,FR
CN202376714U,14,T14,2011,CN
CN202378991U,0,T0,2011,CN
JP4998506B2,-1,Noise,2009,JP
CN102628690A,54,T54,2012,CN
WO2012102442A1,44,T44,2011,Other
CN202315291U,-1,Noise,2011,CN
CN102566474A,2,T2,2012,CN
CN102570616A,46,T46,2012,CN
GB2486980A,-1,Noise,2011,GB
CN102526795A,20,T20,2012,CN
CN101941207B,4,T4,2010,CN
CN102512795A,14,T14,2011,CN
US20120158174A1,48,T48,2011,US
CN102494910A,16,T16,2011,CN
US8195332B2,-1,Noise,2008,US
US8195343B2,-1,Noise,2008,US
CN202257212U,44,T44,2011,CN
CN101941205B,4,T4,2010,CN
FR2959208B1,60,T60,2010,FR
CN102463583A,20,T20,2010,CN
JP2012091300A,-1,Noise,2010,JP
EP2448810A1,-1,Noise,2010,Other
CN102447881A,26,T26,2010,CN
CN102447882A,26,T26,2010,CN
US8172013B2,-1,Noise,2008,US
KR101144755B1,2,T2,2010,KR
CN101941206B,4,T4,2010,CN
CN102039598B,4,T4,2010,CN
CN102431042A,13,T13,2011,CN
CN102431604A,-1,Noise,2011,CN
CN102434543A,-1,Noise,2011,CN
TW201217920A,43,T43,2010,Other
TW201217921A,43,T43,2010,Other
TW201218091A,26,T26,2010,Other
US8170287B2,-1,Noise,2008,US
ES2359212B2,14,T14,2008,Other
CN101364082B,-1,Noise,2008,CN
CN102419926A,-1,Noise,2011,CN
US8160745B2,-1,Noise,2008,US
TW201216711A,26,T26,2010,Other
TW201216712A,26,T26,2010,Other
US20120070070A1,-1,Noise,2011,US
TWM424985U,11,T11,2011,Other
CN102385716A,-1,Noise,2010,CN
US8139068B2,68,T68,2006,US
CN102371586A,22,T22,2011,CN
CN102374646A,-1,Noise,2010,CN
CN102375416A,-1,Noise,2010,CN
KR1020120019893A,-1,Noise,2010,KR
FR2964055A1,-1,Noise,2010,FR
TW201209733A,-1,Noise,2010,Other
TW201209773A,-1,Noise,2010,Other
WO2012025387A1,-1,Noise,2011,Other
CN102363302A,4,T4,2011,CN
DE102011109908A1,22,T22,2011,DE
US20120043831A1,22,T22,2011,US
CN102357889A,4,T4,2011,CN
CN102358287A,7,T7,2011,CN
CN102360190A,44,T44,2011,CN
CN101733758B,4,T4,2010,CN
CN102356417A,-1,Noise,2009,CN
US20120035762A1,45,T45,2011,US
CN101835569B,-1,Noise,2008,CN
CN102348102A,-1,Noise,2010,CN
TW201205449A,26,T26,2010,Other
TW201205506A,43,T43,2010,Other
CN102335902A,-1,Noise,2010,CN
CN102335905A,-1,Noise,2010,CN
KR101111714B1,-1,Noise,2008,KR
WO2012011182A1,3,T3,2010,Other
EP2409287A1,-1,Noise,2009,Other
CN102323817A,-1,Noise,2011,CN
CN102323818A,1,T1,2011,CN
CN102324099A,35,T35,2011,CN
TW201201972A,-1,Noise,2010,Other
TW201201978A,-1,Noise,2010,Other
TWM420787U,50,T50,2011,Other
CN102310411A,4,T4,2011,CN
DE102010045701B3,-1,Noise,2010,DE
US20120004791A1,-1,Noise,2009,US
CN101763119B,-1,Noise,2009,CN
CN101915975B,2,T2,2010,CN
CN102303317A,4,T4,2011,CN
CN102306017A,67,T67,2011,CN
KR101103862B1,4,T4,2009,KR
TW201201118A,-1,Noise,2010,Other
KR1020110136930A,-1,Noise,2010,KR
CN101439733B,7,T7,2007,CN
CN101982809B,40,T40,2010,CN
CN102288336A,-1,Noise,2011,CN
CN102289946A,31,T31,2011,CN
CN202075069U,-1,Noise,2011,CN
JP4833121B2,-1,Noise,2007,JP
US20110295399A1,-1,Noise,2009,US
CN102262725A,-1,Noise,2011,CN
CN102233583A,4,T4,2011,CN
FR2959208A1,60,T60,2010,FR
WO2011131733A2,60,T60,2011,Other
TW201135681A,75,T75,2010,Other
CN201996802U,24,T24,2011,CN
JP4788976B2,-1,Noise,2008,JP
TW201132537A,23,T23,2010,Other
TWI349870B,-1,Noise,2006,Other
WO2011119599A2,-1,Noise,2011,Other
JP4780147B2,-1,Noise,2008,JP
CN101823517B,37,T37,2010,CN
US20110231050A1,-1,Noise,2011,US
CN201984350U,-1,Noise,2010,CN
KR1020110103230A,-1,Noise,2010,KR
KR101066999B1,2,T2,2008,KR
CN201970314U,4,T4,2010,CN
CN102183956A,3,T3,2011,CN
KR101064638B1,-1,Noise,2009,KR
WO2011106239A1,-1,Noise,2011,Other
CN102152315A,20,T20,2011,CN
JP2011155267A,0,T0,2011,JP
DE102010045528A1,-1,Noise,2010,DE
CN201906310U,59,T59,2010,CN
KR1020110084630A,1,T1,2010,KR
CN101598118B,-1,Noise,2007,CN
CN101673116B,1,T1,2009,CN
CN102124874A,39,T39,2011,CN
CN102126220A,63,T63,2010,CN
FR2947236B1,-1,Noise,2009,FR
US20110172822A1,-1,Noise,2010,US
EP2207645B1,-1,Noise,2008,Other
EP2342031A1,-1,Noise,2009,Other
BRPI0904540A2,2,T2,2009,Other
CN201881383U,24,T24,2010,CN
USRE042469E,64,T64,2008,US
CN102085666A,4,T4,2010,CN
JP2011105307A,0,T0,2011,JP
US20110130876A1,-1,Noise,2009,US
ES2359212A1,14,T14,2008,Other
CN102039598A,4,T4,2010,CN
DE102009051146A1,25,T25,2009,DE
CN102029610A,-1,Noise,2010,CN
