doc_id,source_doc_id,simple_family_id,publication_number,bertopic_topic,year
5792,7730,183435178,CN205220396U,-1,2015
5793,7731,183435296,CN205220397U,-1,2015
5794,7732,162579669,CN103345894B,31,2013
5795,7733,171526870,US9333652B2,-1,2014
5796,7737,183191924,CN105543020A,14,2016
5797,7739,183202421,CN105551278A,31,2016
5798,7741,183155345,CN205205713U,31,2015
5799,7742,183097273,DE202014010054U1,22,2014
5800,7743,183017054,DE102014221798A1,28,2014
5801,7744,183019272,CN105528081A,10,2015
5802,7745,183059477,CN205184805U,4,2015
5803,7746,183042962,CN205188823U,-1,2015
5804,7747,181060293,JP2016061302A,-1,2014
5805,7748,IR13945014000300529620150809,IR88467B,0,2015
5806,7750,169056995,CN104198105B,-1,2014
5807,7751,182914439,CN205166945U,61,2015
5808,7752,182903676,CN205172369U,18,2015
5809,7754,180478797,TW201614562A,42,2014
5810,7755,182601911,DE102015013507A1,25,2015
5811,7756,180849218,JP2016052697A,-1,2014
5812,7757,171492889,CN104589348B,1,2014
5813,7758,182688919,CN205148332U,8,2015
5814,7759,157558970,CN103042525B,1,2013
5815,7760,182797110,TWM520036U,23,2015
5816,7763,182151713,CN205125477U,14,2015
5817,7764,182183605,CN205129886U,4,2015
5818,7765,182147853,CN205139614U,44,2015
5819,7767,157979265,JP5899788B2,-1,2011
5820,7768,162347427,CN103318290B,-1,2013
5821,7770,181816619,CN205106482U,-1,2015
5822,7771,153501849,JP5897105B2,-1,2012
5823,7772,182220930,KR1020160032608A,27,2014
5824,7773,181457080,CN105415377A,61,2015
5825,7774,181458422,CN105425799A,42,2015
5826,7775,181484762,CN105430767A,-1,2016
5827,7776,181473880,CN205098334U,-1,2015
5828,7777,162709166,US9293016B2,46,2012
5829,7778,169046303,KR101606543B1,65,2014
5830,7780,181337422,CN105397814A,44,2014
5831,7783,180981405,CN105383308A,-1,2015
5832,7784,180964083,CN205075061U,-1,2015
5833,7785,180447999,US20160059412A1,63,2015
5834,7786,172042842,CN104690730B,9,2015
5835,7787,180769982,CN105365582A,-1,2015
5836,7788,180769995,CN105365583A,-1,2015
5837,7789,180809225,CN205059785U,0,2015
5838,7791,158837827,US20160052140A1,21,2013
5839,7792,180146121,CN105353670A,44,2015
5840,7793,179617081,CN105336133A,46,2014
5841,7795,176834960,WO2016020843A1,2,2015
5842,7796,178896601,CN205019680U,0,2015
5843,7797,178900008,CN205021596U,29,2015
5844,7798,178883316,CN205022730U,-1,2015
5845,7800,176188881,CN105286157A,-1,2015
5846,7801,176167526,CN105291853A,-1,2015
5847,7802,176169718,CN105303855A,29,2015
5848,7805,167627486,CN104036652B,31,2014
5849,7808,153501446,JP5845334B2,-1,2012
5850,7809,242427496,CN102262725B,-1,2011
5851,7810,158685853,CN103149933B,-1,2013
5852,7811,160416749,CN103217903B,-1,2013
5853,7812,175900751,CN204949169U,39,2015
5854,7813,175901399,CN204951264U,14,2015
5855,7814,175817553,CN204960892U,18,2015
5856,7815,166992498,TWI515605B,-1,2013
5857,7816,163114162,TWI516120B,26,2012
5858,7818,175587735,CN204910761U,2,2015
5859,7819,175586114,CN204926654U,-1,2015
5860,7820,139817955,JP5836565B2,-1,2010
5861,7824,175309870,CN105151155A,-1,2015
5862,7825,175288448,CN105158769A,-1,2015
5863,7826,175321020,CN204871266U,2,2015
5864,7827,175248483,TWM514083U,8,2015
5865,7837,175140279,CN105137449A,50,2015
5866,7839,155220879,US9205887B2,-1,2011
5867,7841,174976004,DE102014210362A1,25,2014
5868,7843,166709803,CN103923151B,-1,2014
5869,7846,174881959,CN105083502A,54,2015
5870,7847,167837511,US9193403B2,-1,2013
5871,7848,164940154,CN103661667B,0,2013
5872,7849,174755886,CN105060040A,70,2015
5873,7850,174759624,CN105060041A,70,2015
5874,7851,174797996,CN204766530U,24,2015
5875,7852,174812769,CN204775577U,9,2015
5876,7853,157835891,CN103072136B,16,2012
5877,7854,162936232,CN103373407B,3,2013
5878,7855,174142979,JP2015199174A,25,2014
5879,7857,174596290,CN105035287A,54,2015
5880,7858,174510468,CN204734957U,11,2015
5881,7859,161530351,CN103263256B,24,2013
5882,7861,174427357,CN204725494U,4,2015
5883,7869,174303251,CN204712061U,4,2015
5884,7870,174309290,CN204713233U,-1,2015
5885,7871,174299165,CN204718963U,10,2015
5886,7872,174216330,EP2933064A1,58,2014
5887,7876,163524872,CN103434581B,0,2013
5888,7877,170145121,TWI503756B,41,2013
5889,7880,173801811,JP2015167470A,42,2015
5890,7881,173841873,CN104924320A,-1,2015
5891,7884,173886253,CN204658463U,22,2014
5892,7885,165296562,CN103722565B,1,2014
5893,7886,173719175,CN104916188A,0,2014
5894,7887,166353969,CN104918775A,-1,2013
5895,7888,163666360,CN103465991B,0,2013
5896,7889,173561634,DE102014204251A1,8,2014
5897,7890,173604973,CN104888464A,2,2015
5898,7893,173641272,CN204622045U,-1,2015
5899,7895,173500307,CN104883423A,64,2015
5900,7896,173515562,CN204600319U,-1,2015
5901,7898,173439382,CN104865929A,-1,2015
5902,7902,173281687,CN104843102A,-1,2015
5903,7904,173177543,CN104827486A,13,2015
5904,7905,173203641,CN204541502U,59,2015
5905,7906,156435525,CN102975784B,-1,2012
5906,7909,173088316,CN204525487U,0,2015
5907,7910,164143485,CN103537087B,14,2013
5908,7912,165128652,US9089968B2,-1,2013
5909,7915,172852287,CN204489003U,-1,2014
5910,7918,172624172,CN204452651U,0,2014
5911,7919,172623750,CN204452652U,0,2014
5912,7921,172499306,CN204426944U,2,2015
5913,7922,172517143,CN204428215U,4,2014
5914,7923,172517179,CN204428216U,4,2014
5915,7924,172413803,TW201524814A,23,2013
5916,7925,162188530,TWI489965B,-1,2012
5917,7927,172264739,CN104724202A,0,2015
5918,7928,172281551,CN104731092A,-1,2014
5919,7929,172307831,CN204414097U,4,2014
5920,7930,172313845,CN204415556U,0,2014
5921,7931,142317232,DE102010018438B4,-1,2010
5922,7932,162619885,US20150161103A1,21,2012
5923,7935,172047368,CN204380195U,14,2015
5924,7936,172047314,CN204380196U,14,2015
5925,7941,171934376,CN204366968U,10,2015
5926,7942,142607868,DE102010045528B4,-1,2010
5927,7943,171277393,US9044859B2,3,2013
5928,7946,171804200,CN104645508A,24,2015
5929,7951,170479901,KR101523268B1,70,2013
5930,7957,171485131,CN104598675A,-1,2015
5931,7958,171459167,CN204311964U,18,2014
5932,7959,171459207,CN204311966U,18,2014
5933,7961,185770374,BG111602A,12,2013
5934,7962,171327267,CN204295698U,-1,2014
5935,7963,171160494,US20150111185A1,11,2013
5936,7964,171214661,CN104527832A,0,2014
5937,7965,171213801,CN104527833A,0,2014
5938,7966,165975545,TWI481980B,55,2012
5939,7967,171112149,CN204270146U,15,2014
5940,7968,150342068,CN102348102B,-1,2010
5941,7969,155160696,CN102853831B,38,2012
5942,7970,170780550,DE202013105501U1,25,2013
5943,7971,170780573,DE202013105504U1,25,2013
5944,7977,170788513,DE102013110905A1,25,2013
5945,7978,170780041,DE202013105203U1,25,2013
5946,7981,170850843,CN204242810U,36,2014
5947,7982,161987453,JP5692122B2,-1,2012
5948,7983,145230709,TWI478832B,23,2010
5949,7985,170722294,CN104434350A,4,2014
5950,7986,170716112,CN104465071A,-1,2014
5951,7987,158259032,TWI478107B,-1,2011
5952,7988,170425730,DE202013105036U1,-1,2013
5953,7989,170598826,CN204207925U,24,2014
5954,7990,170551050,FR3010528A1,21,2013
5955,7992,170333948,DE202013104860U1,25,2013
5956,7994,170326194,US20150066156A1,19,2014
5957,7995,170147640,DE202013104389U1,25,2013
5958,7996,170147684,DE202013104544U1,25,2013
5959,7997,170346604,JP2015037467A,8,2013
5960,8001,170050407,DE202013104264U1,25,2013
5961,8002,170050650,DE202013104392U1,25,2013
5962,8005,170096100,CN104340779A,23,2013
5963,8006,170097284,CN204150142U,0,2014
5964,8007,170101040,CN204153050U,0,2014
5965,8009,146971987,TWI473026B,-1,2010
5966,8010,169985816,CN204143709U,14,2014
5967,8011,169709698,TW201504130A,23,2013
5968,8012,147417150,TWI471825B,43,2010
5969,8013,153311011,JP5659349B2,20,2011
5970,8014,153823609,JP5659898B2,-1,2011
5971,8015,160281954,US8942848B2,-1,2012
5972,8017,169760572,CN104297775A,24,2014
5973,8019,157666403,CN103057619B,0,2013
5974,8020,169643342,JP2015006650A,31,2013
5975,8021,169650169,CN104275695A,28,2013
5976,8023,166985406,TWI469098B,43,2013
5977,8024,169517953,CN104260097A,2,2014
5978,8026,169452725,CN204067830U,18,2014
5979,8028,151198177,TWI466545B,26,2010
5980,8029,169172006,US20140370779A1,11,2014
5981,8031,145360457,CN102211547B,23,2010
5982,8032,169148181,CN203993890U,-1,2014
5983,8033,169132377,CN204010327U,31,2014
5984,8035,168953327,CN203974997U,0,2014
5985,8036,147093656,CN102314856B,-1,2010
5986,8037,154857969,TWI461593B,23,2011
5987,8038,168776791,CN104149101A,67,2014
5988,8039,168757770,CN104155965A,38,2014
5989,8040,153465006,CN102672719B,1,2012
5990,8041,157741806,EP2800688A2,60,2012
5991,8042,158614494,TWI460686B,43,2011
5992,8043,169047630,KR1020140129446A,57,2013
5993,8045,132840943,KR101460140B1,32,2008
5994,8046,153488380,US8880221B2,-1,2012
5995,8047,168318523,TW201441075A,23,2013
5996,8048,168404183,TW201441079A,23,2013
5997,8049,168460083,CN104118384A,23,2013
5998,8050,168443653,CN104118489A,0,2014
5999,8051,168489688,CN203899136U,-1,2014
6000,8052,168283778,CN203883372U,18,2014
6001,8053,154600154,CN102806563B,4,2012
6002,8054,153968427,KR101451061B1,-1,2011
6003,8056,168106995,JP2014188645A,22,2013
6004,8057,162429191,TWI454612B,23,2012
6005,8058,153488370,US8849454B2,-1,2012
6006,8061,153097535,CN102646148B,1,2012
6007,8062,TR20130221920130225,TR201302219A2,-1,2013
6008,8063,158612017,TWI453154B,23,2011
6009,8064,167581483,US20140254896A1,-1,2014
6010,8066,139730292,CN102356417B,-1,2009
6011,8067,164180118,US8824781B2,-1,2013
6012,8068,168093671,KR101438003B1,8,2013
6013,8070,152278222,CN102512795B,14,2011
6014,8072,167234457,CN103978484A,3,2014
6015,8073,157851006,TWI448976B,23,2011
6016,8074,165553189,RU2524875C2,14,2012
6017,8075,167124991,CN103962982A,18,2013
6018,8076,167138456,CN103963868A,0,2014
6019,8077,167138772,CN103970076A,38,2013
6020,8081,166986184,US20140213951A1,48,2012
6021,8082,167008877,CN203738813U,67,2014
6022,8084,142317238,CN102145489B,-1,2010
6023,8085,145163289,CN102202443B,23,2010
6024,8086,166158030,KR101421230B1,-1,2012
6025,8088,166252383,KR1020140079604A,-1,2012
6026,8089,166310057,CN103871008A,26,2014
6027,8090,166278261,CN203648064U,11,2013
6028,8091,166285835,CN203660923U,12,2014
6029,8093,166214071,CN203643256U,16,2013
6030,8094,151455080,CN102431042B,13,2011
6031,8096,165971621,US20140150806A1,60,2012
6032,8098,158039659,JP5509226B2,1,2012
6033,8099,137610416,CA2741710C,-1,2009
6034,8100,157770015,TWI439967B,43,2011
6035,8101,165906605,WO2014080733A1,10,2013
6036,8102,165951008,CN203612098U,67,2013
6037,8104,165807992,IN1626MUM2014A,-1,2014
6038,8106,165821212,CN103803423A,-1,2012
6039,8107,165847238,CN203600251U,19,2013
6040,8108,150619824,TWI438703B,-1,2010
6041,8109,162819044,TWI438728B,23,2012
6042,8110,166145756,KR101398880B1,8,2013
6043,8111,165644995,CN103770111A,1,2012
6044,8113,165599343,CN203577314U,11,2013
6045,8114,153849324,CN102736628B,3,2012
6046,8115,156788307,TWI435842B,23,2011
6047,8116,165494540,CN103753553A,-1,2014
6048,8117,165496043,CN103753573A,29,2014
6049,8118,165493869,CN103753582A,8,2014
6050,8119,165494421,CN103759734A,29,2014
6051,8121,165496480,CN103761821A,69,2014
6052,8122,165493529,CN103761884A,29,2014
6053,8123,155025513,EP2723296A2,48,2012
6054,8125,157531723,ES2400996B1,-1,2011
6055,8126,165414037,CN103736231A,29,2014
6056,8127,165417583,CN103738428A,37,2013
6057,8128,165431183,CN103745556A,46,2013
6058,8129,165430869,CN103745557A,46,2013
6059,8130,155731167,US8706299B2,-1,2011
6060,8131,165276988,WO2014056376A1,46,2013
6061,8134,161969283,FR2987735B1,16,2012
6062,8137,142424106,JP5464514B2,22,2009
6063,8138,165033792,WO2014048444A1,22,2012
6064,8139,165059882,CN103692453A,19,2013
6065,8141,164990118,CN103661669A,0,2012
6066,8142,164686268,CN103676447A,-1,2012
6067,8144,165007246,CN103680234A,8,2012
6068,8145,164965679,CN203495949U,4,2013
6069,8146,157640454,US8682485B2,-1,2012
6070,8147,164823521,CN103642251A,20,2013
6071,8148,164711459,CN103633216A,66,2013
6072,8149,162828745,PT106205B,12,2012
6073,8150,158399002,JP5433872B2,14,2011
6074,8151,165240521,KR1020140025814A,42,2012
6075,8152,153795800,TWI428508B,26,2011
6076,8153,164808848,TWM471819U,-1,2013
6077,8155,164183071,US20140039675A1,5,2012
6078,8159,161976001,US8630763B2,-1,2013
6079,8160,164315604,TWM469749U,46,2013
6080,8162,163790523,US8621954B1,73,2011
6081,8164,164313127,TWM469111U,11,2013
6082,8166,150591602,TWI420440B,-1,2010
6083,8167,164111542,TWM468742U,43,2012
6084,8168,150988193,JP2013544689A,-1,2011
6085,8172,143114875,RU2012120102A,-1,2010
6086,8174,163264964,JP2013237126A,3,2012
6087,8175,163270113,CN103406917A,2,2013
6088,8176,146222375,US8594425B2,-1,2010
6089,8177,163201246,CN203294226U,0,2013
6090,8179,163120187,CN203280795U,31,2013
6091,8180,150947744,US8582867B2,-1,2011
6092,8181,163012209,CN103382473A,-1,2013
6093,8184,162941043,CN103377558A,23,2012
6094,8185,162738657,JP2013216408A,70,2012
6095,8186,162763636,CN103362393A,23,2012
6096,8187,162762441,CN103365294A,-1,2012
6097,8189,147165487,CN102323818B,1,2011
6098,8191,140844469,US8554370B2,47,2010
6099,8192,TH080100447620080829,TH127967A,-1,2008
6100,8193,162434753,DE102012006180A1,25,2012
6101,8195,162301227,TW201339903A,-1,2012
6102,8197,147101710,CN102310411B,4,2011
6103,8199,162225981,CN203198620U,-1,2013
6104,8200,161584273,TW201337867A,-1,2012
6105,8203,161958099,DE102012007242A1,22,2012
6106,8207,151990005,CN102494910B,16,2011
6107,8210,161779667,CN103273980A,0,2013
6108,8211,157548834,WO2013121469A1,2,2012
6109,8212,161306722,CN203149981U,59,2013
6110,8214,161042098,CN203121967U,20,2013
6111,8215,121141938,JP5261495B2,-1,2008
6112,8216,160683488,CN103231751A,0,2013
6113,8217,139370861,JP5249969B2,-1,2010
6114,8218,147000302,CN102306017B,67,2011
6115,8219,151096606,CN102389359B,19,2011
6116,8222,160274240,KR101286981B1,67,2011
6117,8223,146319805,TWI401473B,51,2009
6118,8224,160194177,CN103197671A,1,2012
6119,8225,143742959,US8483879B2,-1,2009
6120,8227,131167777,JP5228589B2,-1,2008
6121,8228,147175349,CN102324099B,35,2011
6122,8229,159063931,TW201328340A,23,2011
6123,8230,160013706,CN203019371U,16,2012
6124,8231,160007104,CN103175789A,54,2013
6125,8232,158883422,CN103164923A,43,2011
6126,8233,160276238,KR1020130064270A,-1,2011
6127,8236,158722115,CN202983198U,11,2012
6128,8237,158700581,CN202987317U,-1,2013
6129,8238,158708843,CN202993169U,66,2012
6130,8240,158690613,CN103144599A,31,2012
6131,8243,237505645,US8457830B2,-1,2011
6132,8247,158763887,KR1020130054798A,-1,2011
6133,8248,158084485,CN103116360A,54,2013
6134,8249,154029544,US8443693B2,-1,2012
6135,8251,156269220,KR101262840B1,22,2011
6136,8255,143865431,CN102085666B,4,2010
6137,8257,157839048,CN103075999A,23,2013
6138,8260,157681867,CN103065629A,2,2012
6139,8261,203679545,RU2479414C,-1,2009
6140,8263,157609277,CN202878318U,4,2012
6141,8264,240076268,EP2281668B1,-1,2006
6142,8266,137582618,JP5186318B2,12,2008
6143,8269,154074275,KR101255807B1,-1,2011
6144,8271,157021482,CN103021119A,46,2012
6145,8272,157021338,CN103021120A,46,2012
6146,8274,145425283,TWI391881B,53,2008
6147,8275,156465726,CN202806656U,-1,2012
6148,8276,156465458,CN202806930U,0,2012
6149,8278,156280218,CN202787109U,31,2012
6150,8279,156299155,CN202794402U,28,2012
6151,8280,131180562,JP5163227B2,-1,2008
6152,8281,142317234,CN102029610B,-1,2010
6153,8282,144318681,CN102124874B,39,2011
6154,8283,121133083,US8396595B2,-1,2008
6155,8284,158644394,TWM448303U,-1,2012
6156,8285,156158516,US20130059284A1,11,2012
6157,8286,120842614,JP5156836B2,-1,2008
6158,8287,156179599,CN102955461A,23,2011
6159,8288,156046334,TW201310398A,23,2011
6160,8289,155968249,JP5148669B2,35,2010
6161,8294,121147962,CN101408435B,1,2008
6162,8295,155730428,DE102011109144A1,-1,2011
6163,8298,155795936,CN202720819U,24,2012
6164,8299,155775522,CN102915044A,2,2012
6165,8300,138382481,US8369991B2,-1,2009
6166,8301,142608062,US8369992B2,-1,2009
6167,8302,155667121,CN102896632A,1,2012
6168,8304,142317236,US8364314B2,-1,2009
6169,8306,159491702,TWM445642U,31,2010
6170,8307,155388921,CN202669948U,9,2012
6171,8308,155420287,CN102883348A,-1,2012
6172,8310,138637138,US8352077B2,-1,2009
6173,8312,155084274,US8346391B1,-1,2006
6174,8314,154969984,CN102828643A,23,2011
6175,8315,154546980,TW201249713A,26,2011
6176,8318,138386218,US8332068B2,-1,2009
6177,8321,142317235,CN101947787B,-1,2010
6178,8322,154602853,CN102809969A,26,2011
6179,8323,151257706,KR101210498B1,-1,2010
6180,8324,154406694,JP2012232352A,2,2011
6181,8325,317818531,WO2012159264A1,-1,2011
6182,8327,125768385,JP5083763B2,-1,2007
6183,8328,154193849,JP2012223864A,-1,2011
6184,8329,146618757,CN102288336B,0,2011
6185,8331,125768717,JP5069538B2,45,2007
6186,8332,153979731,JP2012210703A,38,2012
6187,8333,154010630,CN202507280U,2,2011
6188,8334,154000394,CN202511972U,31,2012
6189,8337,142252421,CN101972197B,24,2010
6190,8338,153933191,CN202497615U,-1,2012
6191,8339,153921052,CN102749919A,3,2012
6192,8340,142615069,US8291788B2,-1,2009
6193,8342,153827344,CN102734193A,26,2011
6194,8345,153721691,JP2012192502A,-1,2011
6195,8347,153783665,CN102717381A,1,2012
6196,8348,130546618,JP5040693B2,-1,2008
6197,8349,153628931,CN102699926A,4,2012
6198,8354,153731356,KR1020120105611A,1,2011
6199,8355,145423895,TWI373012B,53,2008
6200,8356,153452688,CN202441677U,-1,2011
6201,8358,153478674,CN102681856A,65,2012
6202,8359,154722680,TW201238326A,11,2011
6203,8361,153347566,CN202432927U,14,2011
6204,8362,153382446,CN102658548A,1,2012
6205,8363,319028050,IN3583CHENP2011A,-1,2011
6206,8364,141862469,CN101947152B,2,2010
6207,8365,153184219,CN202397747U,8,2011
6208,8366,153193443,CN202406073U,-1,2012
6209,8367,142906131,CN101993151B,-1,2009
6210,8369,150663352,FR2964055B1,-1,2010
6211,8370,153065875,CN202376714U,14,2011
6212,8371,153062448,CN202378991U,0,2011
6213,8372,140510335,JP4998506B2,-1,2009
6214,8373,152960524,CN102628690A,54,2012
6215,8374,152824743,WO2012102442A1,44,2011
6216,8375,152569673,CN202315291U,-1,2011
6217,8376,152564061,CN102566474A,2,2012
6218,8377,152558828,CN102570616A,46,2012
6219,8378,150711156,GB2486980A,-1,2011
6220,8379,152371848,CN102526795A,20,2012
6221,8380,141747758,CN101941207B,4,2010
6222,8384,122382524,US8195332B2,-1,2008
6223,8385,118745635,US8195343B2,-1,2008
6224,8386,151798653,CN202257212U,44,2011
6225,8387,141747764,CN101941205B,4,2010
6226,8388,145497039,FR2959208B1,60,2010
6227,8389,151720135,CN102463583A,20,2010
6228,8390,151622506,JP2012091300A,-1,2010
6229,8392,151539664,CN102447881A,26,2010
6230,8393,151539814,CN102447882A,26,2010
6231,8395,146210434,KR101144755B1,2,2010
6232,8396,141747762,CN101941206B,4,2010
6233,8397,143364530,CN102039598B,4,2010
6234,8399,151462873,CN102431604A,-1,2011
6235,8400,151457899,CN102434543A,-1,2011
6236,8401,151348055,TW201217920A,43,2010
6237,8402,151347010,TW201217921A,43,2010
6238,8403,151283198,TW201218091A,26,2010
6239,8404,118749339,US8170287B2,-1,2008
6240,8405,143613836,ES2359212B2,14,2008
6241,8406,118776850,CN101364082B,-1,2008
6242,8407,151345244,CN102419926A,-1,2011
6243,8409,151201616,TW201216711A,26,2010
6244,8412,229127568,TWM424985U,11,2011
6245,8413,151009735,CN102385716A,-1,2010
6246,8414,241908102,US8139068B2,68,2006
6247,8415,150618291,CN102371586A,22,2011
6248,8416,150903197,CN102374646A,-1,2010
6249,8417,150898592,CN102375416A,-1,2010
6250,8423,150766102,CN102363302A,4,2011
6251,8426,150688105,CN102357889A,4,2011
6252,8427,150688832,CN102358287A,7,2011
6253,8428,150692459,CN102360190A,44,2011
6254,8429,139035717,CN101733758B,4,2010
6255,8431,149078294,US20120035762A1,45,2011
6256,8434,147220974,TW201205449A,26,2010
6257,8436,148051514,CN102335902A,-1,2010
6258,8437,148051518,CN102335905A,-1,2010
6259,8439,147229834,WO2012011182A1,3,2010
6260,8441,147168540,CN102323817A,-1,2011
6261,8444,147047529,TW201201972A,-1,2010
6262,8445,147047586,TW201201978A,-1,2010
6263,8446,152652793,TWM420787U,50,2011
6264,8448,146978697,DE102010045701B3,-1,2010
6265,8450,139079807,CN101763119B,-1,2009
6266,8451,141211009,CN101915975B,2,2010
6267,8452,147003054,CN102303317A,4,2011
6268,8454,143597671,KR101103862B1,4,2009
6269,8456,147505165,KR1020110136930A,-1,2010
6270,8457,129620060,CN101439733B,7,2007
